link,title,snippet,date,source,sentiment,sentiment_score
https://www.businesstimes.com.sg/companies-markets/mapletree-investments-posts-388-drop-full-year-net-profit-s12-billion,Mapletree Investments posts 38.8% drop in full-year net profit to S$1.2 billion,"Mapletree Investments on Friday (May 26) posted a net profit of S$1.2 billion for the full year ended Mar 31, 38.8 per cent lower than S$2 billion reported in...",2023-05-26,The Business Times,negative,0.9753510355949402
https://valueinvestasia.com/7-things-mapletree-industrial-trust/,7 Things To Know About Mapletree Industrial Trust,"Flatted factories make up the largest piece of the REIT's portfolio in terms of value (a 41.4% piece of the pie). These are high-rise, multi-...",2017-07-18,Value Invest Asia,neutral,0.9383286237716675
https://www.sgx.com/research-education/market-updates/20240313-sti-reit-sector-weight-return-13-frasers-centrepoint,STI REIT Sector Weight to Return to ~13% with Frasers Centrepoint Trust Inclusion,"The inclusion of Frasers Centrepoint Trust (FCT) with an approximate weight of 0.8%, will take the S-REIT Sector weightage in the STI back to the vicinity of...",2024-03-13,Singapore Exchange (SGX),positive,0.9427700042724609
https://www.theedgesingapore.com/news/contracts/lum-chang-holdings-wins-1271-mil-contract-mapletree-industrial-trust-kallang-way,Lum Chang Holdings wins $127.1 mil contract from Mapletree Industrial Trust for Kallang Way project,Lum Chang Holdings wins $127.1 mil contract from Mapletree Industrial Trust for Kallang Way project ... Lum Chang says the earnings from the...,2020-11-16,The Edge Singapore,positive,0.9306758642196655
https://www.todayonline.com/singapore/sph-be-removed-straits-times-index-replaced-mapletree-industrial-trust,"SPH to be removed from Straits Times Index, replaced by Mapletree Industrial Trust","SPH to be removed from Straits Times Index, replaced by Mapletree Industrial Trust. SINGAPORE — Media company Singapore Press Holdings (SPH)...",2020-06-05,todayonline.com,neutral,0.527069091796875
https://www.stocksbnb.com/reports/mapletree-industrial-trust-acquiring-18-tai-seng-from-sponsor/,Mapletree Industrial Trust – Acquiring 18 Tai Seng from Sponsor,"Purchase consideration of S$262mn for a nine-storey mixed-use development with Business 2 industrial, office and retail spaces...",2018-12-17,StocksBNB,neutral,0.8138123750686646
https://www.edgeprop.sg/property-news/mapletree-industrial-trust-embark-redevelopment-project-kallang,Mapletree Industrial Trust to embark on redevelopment project in Kallang,"The existing cluster of buildings at 155/155A and 161 Kallang Way sits on a 346,270 sq ft plot zoned for Business 2 use, and comprises two 7-...",2019-07-10,EdgeProp.sg,neutral,0.6655529141426086
https://dollarsandsense.sg/reits-report-card-2023-singapore-reits-performed-fy2023/,REITs Report Card 2023: How Singapore REITs Performed In FY2023,"Despite the S-REIT index rising by 6.6% in 2023, it is trading at an attractive price-to-book of 0.78 with a 7.1% dividend yield.",2024-04-04,DollarsAndSense.sg,neutral,0.8746892213821411
https://sg.finance.yahoo.com/news/vacancies-concern-reits-analysts-indicate-035625546.html,"Vacancies are a concern for some S-REITs, analysts indicate","Vacancy risk a key focus in coming months, says JP Morgan as increasing number of tech companies face issues.",2023-04-16,Yahoo,negative,0.9556538462638855
https://dgtlinfra.com/mapletree-29-data-centers-sila-realty-1bn/,Mapletree Industrial Acquires 29 Data Centers from Sila Realty for $1.3bn,Mapletree Industrial Trust today announced that is has agreed to acquire 29 data centers located in 18 states across the United States from...,2021-05-20,Dgtl Infra,neutral,0.8982848525047302
https://sbr.com.sg/commercial-property/news/mapletree-industrial-trust-buy-18-tai-seng-property-2622m,Mapletree Industrial Trust to buy 18 Tai Seng property for $262.2m,Mapletree Industrial Trust to buy 18 Tai Seng property for $262.2m. It is the newest nine-storey mixed-use building in Payar Lebar iPark. Real...,2018-12-14,Singapore Business Review,neutral,0.9211499691009521
https://www.syfe.com/magazine/how-to-invest-in-ascendas-reit-mapletree-commercial-trust-capitaland-integrated-commercial-trust-and-more/,"How To Invest In Ascendas REIT, Mapletree Commercial Trust, CapitaLand Integrated Commercial Trust And More","Syfe REIT is the easiest way to invest in 20 of Singapore's largest REITs in one portfolio, such as Ascendas REIT, Mapletree Commercial...",2021-05-14,Syfe,neutral,0.9345536828041077
https://www.syfe.com/magazine/3-singapore-blue-chip-reits-to-buy-right-now/,3 Singapore Blue Chip REITs To Buy Right Now,Blue chip REITs have always been a popular choice for Singaporean investors. Here are three blue chip REITs to consider right now.,2021-10-23,Syfe,neutral,0.9230016469955444
https://www.sgx.com/zh-hans/research-education/market-updates/20190927-trio-stocks-pursuing-data-centre-growth,Trio of Stocks Pursuing Data Centre Growth,"Keppel DC REIT, Mapletree Industrial Trust (""MIT"") and Wing Tai Holdings maintain varied levels of exposure to the Data Centre (""DC"") market, with all three...",2020-02-23,Singapore Exchange (SGX),neutral,0.9244778156280518
https://drwealth.com/data-centre-reits-singapore/,Data Centre REITs in Singapore: Which is the best?,Digital Core REIT (DC Reit) is the newest listed REIT in Singapore and the only data centre REIT with 100% of its AUM situated in the US.,2022-01-27,Dr Wealth,neutral,0.9120100140571594
https://www.capacitymedia.com/article/29otd6mddjpstggspd4ao/news/sila-realty-trust-pulls-out-of-data-centres-in-1-3bn-sell-off,Sila Realty Trust pulls out of data centres in $1.3bn sell-off,US-based Sila Realty Trust is selling 29 data centres to Singapore's Mapletree Industrial Trust (MIT) for around $1.3 billion - pulling out...,2021-05-20,Capacity Media,negative,0.9555888175964355
https://www.theedgesingapore.com/capital/insider-moves/mapletree-industrials-director-cheah-raises-stake-lian-bengs-ong-family-buys,Mapletree Industrial’s director Cheah raises stake; Lian Beng’s Ong family buys more shares,"Cheah Kim Teck, a newly appointed non-executive director of Mapletree Industrial Trust, has raised his stake in the REIT just over a month after he joined the...",2022-09-29,The Edge Singapore,neutral,0.6157081723213196
https://www.stocksbnb.com/reports/mapletree-industrial-trust-operational-weakness/,Mapletree Industrial Trust: Operational weakness,"+ 30A Kallang Place achieved 75% committed occupancy; higher than the 43.8% in the previous quarter. As a reminder, the asset enhancement...",2018-10-25,StocksBNB,neutral,0.8679338097572327
https://www.sgx.com/research-education/market-updates/20190923-reit-benchmark-inclusions-effective-today,REIT Benchmark Inclusions Effective Today,"Mapletree Commercial Trust (“MCT”) with a S$7.0 billion five property portfolio, has joined the STI effective today with an approximate 1.5%...",2019-09-23,Singapore Exchange (SGX),neutral,0.9424480199813843
https://www.businesstimes.com.sg/companies-markets/frasers-centrepoint-trust-join-sti-mar-18,Frasers Centrepoint Trust to join STI from Mar 18,"FOLLOWING the Straits Times Index's (STI) March quarterly review, it was announced that Frasers Centrepoint Trust (FCT) will be added to the...",2024-03-10,The Business Times,neutral,0.9477459192276001
https://www.straitstimes.com/business/mapletree-logistics-trust-to-buy-grade-a-warehouses-in-malaysia-and-vietnam-for-234m,Mapletree Logistics Trust to buy Grade A warehouses in Malaysia and Vietnam for $234m,Mapletree Logistics Trust (MLT) will snag three Grade A warehouses – one in Malaysia and two in Vietnam – for RM558.8 million (S$157.9 million) and 1.3...,2024-03-01,The Straits Times,neutral,0.6586515307426453
https://www.theedgesingapore.com/capital/reits/why-mapletrees-reits-outperformed-last-10-years,Why Mapletree’s REITs outperformed in the last 10 years,"The business model of Mapletree Investments (MIPL) combines the roles of real estate development, investment, capital and property...",2022-09-15,The Edge Singapore,neutral,0.4816536009311676
https://www.mingtiandi.com/real-estate/data-centres/mapletree-buys-us-data-centre-portfolio-for-750m/,Mapletree Buys US Data Centre Portfolio for $750M,A joint venture of Mapletree Investments and Mapletree Industrial Trust has purchased 14 data centres from Carter Validus Mission Critical...,2017-10-25,Mingtiandi,neutral,0.9005139470100403
https://www.mingtiandi.com/real-estate/data-centres/mapletree-buys-13-data-sheds-from-digital-realty-for-1-37b/,Mapletree JV Buys 13 North America Data Centres From Digital Realty for $1.37B,A joint venture between Mapletree Investments and Mapletree Industrial Trust has agreed to acquire a portfolio of 13 data centres in North America from Digital...,2019-09-17,Mingtiandi,neutral,0.9129799008369446
https://www.datacenterdynamics.com/en/news/mapletree-to-build-42m-data-center-in-singapore/,Mapletree to build $42m data center in Singapore,"Mapletree Industrial Trust is building a built-to-suit (BTS) data center for an undisclosed major data center player, for the sum of S$60 million (US$42m), in...",2017-03-06,Data Center Dynamics,neutral,0.7264440059661865
https://www.sgx.com/research-education/market-updates/20210830-reit-watch-10-s-reits-yielding-long-term-annualised,REIT Watch - 10 S-Reits yielding long-term annualised returns,The 10 best performing S-Reits and property trusts with over a 10-year listing history have averaged 12.5 per cent in 10-year annualised total returns.,2021-08-30,Singapore Exchange (SGX),neutral,0.785577654838562
https://www.straitstimes.com/business/companies-markets/mapletree-investments-fy21-net-profit-grows-4-to-s185b,Mapletree Investments' FY21 net profit grows 4% to $1.85b,The property developer and manager said this was underpinned by investments in global logistics and data centres.,2021-06-02,The Straits Times,positive,0.9449429512023926
https://www.straitstimes.com/business/companies-markets/mapletree-investments-raises-us552m-for-maiden-us-office-fund,Mapletree Investments raises US$552m for maiden US office fund,The Mapletree US Income Commercial Trust is fully invested at closing. Read more at straitstimes.com.,2021-09-23,The Straits Times,positive,0.7615830302238464
https://www.businesswire.com/news/home/20210722006058/en/Sila-Realty-Trust-Inc.-Announces-Closing-of-Sale-of-29-Property-Data-Center-Portfolio-to-Mapletree-Industrial-Trust-Increased-Per-Share-NAV-and-Special-Cash-Distribution-to-Stockholders,"Sila Realty Trust, Inc. Announces Closing of Sale of 29-Property Data Center Portfolio to Mapletree Industrial Trust, Increased Per Share NAV, and Special Cash Distribution to Stockholders","Sila Realty Trust, Inc. Announces Closing of Sale of 29-Property Data Center Portfolio, Increased Per Share NAV, and Special Cash...",2021-07-22,Business Wire,positive,0.8326303362846375
https://sg.finance.yahoo.com/news/5-reliable-singapore-reits-distribution-233000815.html,5 Reliable Singapore REITs with Distribution Yields of 5.2% or More,"Although the REIT sector was battered by headwinds this year, REITs continue to act as a reliable source of dividends.",2024-01-04,Yahoo,neutral,0.9158143997192383
https://www.reitsweek.com/2014/02/mapletree-industrial-trust-to-offer.html,Mapletree Industrial Trust to offer more Build-to-Suit solutions,Singapore-listed Industrial REIT Mapletree Industrial Trust (MIT)(SGX:ME8U) celebrated the grand opening of K&S Corporate Headquarters.,2014-02-20,reitsweek,positive,0.6448535919189453
https://www.sgx.com/research-education/market-updates/20240205-reit-watch-data-centre-s-reits-positive-about-riding-ai,REIT Watch - Data centre S-Reits positive about riding AI wave,"Data centre storage capacity is expected to grow from 10.1 zettabytes (ZB) in 2023 to 21.0 ZB in 2027, or a five-year compound annual growth rate (CAGR) of 18....",2024-02-05,Singapore Exchange (SGX),positive,0.8210409283638
https://www.edgeprop.sg/property-news/mapletree-posts-net-profit-19-bil-fy2021,Mapletree posts net profit of $1.9 bil for FY20/21,"Mapletree Investments has reported a net profit of $1.85 billion for the FY2020/2021 ended March, which includes a one-off accounting gain from the...",2021-06-02,EdgeProp.sg,neutral,0.9226861000061035
https://www.stocksbnb.com/reports/mapletree-industrial-trust-consistent-set-of-results/,Mapletree Industrial Trust: Consistent set of results,1Q18 gross revenue in line with our forecast; 1Q18 DPU exceeded our forecast by 6.6% from slower increase in property expenses...,2017-07-26,StocksBNB,positive,0.7456894516944885
https://www.datacenterdynamics.com/en/news/digital-realty-sells-10-us-data-centers-shares-three-14bn-mapletree-deal/,"Digital Realty sells 10 US data centers, shares three in $1.4bn Mapletree deal","Digital Realty has made a $1.4 billion deal with Singapore real estate investor Mapletree, selling ten of its powered shell data centers outright.",2019-09-18,Data Center Dynamics,neutral,0.8949947953224182
https://www.sgx.com/research-education/market-updates/20200715-five-sti-stocks-consistent-momentum-recent-years,Five STI Stocks with Consistent Momentum in Recent Years,Momentum stocks are typically defined as stocks that have generated positive returns over multiple time periods.,2020-07-15,Singapore Exchange (SGX),positive,0.9406964778900146
https://www.datacenterdynamics.com/en/news/mapletree-redwood-data-centre-trust-launched-with-plans-to-buy-14-us-data-centers/,Mapletree Redwood Data Centre Trust launched with plans to buy 14 US data centers,"Singapore's Mapletree Investments Pte Ltd (MIPL) and one of the real estate investment trusts it manages, Mapletree Industrial Trust (MIT),...",2017-10-26,Data Center Dynamics,neutral,0.7628499865531921
https://seekingalpha.com/article/4296195-mapletree-industrial-trust-further-re-rating-is-possible-on-increased-exposure-to-data,Mapletree Industrial Trust: Further Re-Rating Is Possible On Increased Exposure To Data Centers (OTCMKTS:MAPIF),Mapletree Industrial Trust's recent proposed data center acquisition is a move to diversify away from the cyclical industrial properties and...,2019-10-12,Seeking Alpha,positive,0.8578963279724121
https://www.sgx.com/research-education/market-updates/20200803-10-sti-new-entrants-averaged-9-five-year-annualised,10 STI New Entrants Averaged 9% Five-Year Annualised Total Returns,"Since 2014, the STI has seen as many as five new companies and five REITs join the Index, attributed to increased STI liquidity requirements...",2020-08-03,Singapore Exchange (SGX),neutral,0.6273711919784546
https://www.theedgesingapore.com/capital/brokers-calls/mapletree-industrial-trust%E2%80%99s-target-raised-150-ubs-strong-growth,Mapletree Industrial Trust’s target raised to $1.50 by UBS on strong growth,SINGAPORE (July 1): UBS Global Research is maintaining its “sell” recommendation for Mapletree Industrial Trust (MINT) but raising its...,2016-07-01,The Edge Singapore,positive,0.9497926831245422
https://drwealth.com/singapore-data-centre-reits-earnings-roundup-1q23/,Singapore Data Centre REITs Earnings: MIT vs Keppel DC vs DC REIT vs Capitaland Ascendas,"The recent news in the tech sector has largely been negative, filled with job cuts and reduction in capital expenditure as tech companies...",2023-02-03,Dr Wealth,neutral,0.7733728289604187
https://www.mingtiandi.com/real-estate/logistics/mapletree-logistics-trust-buying-five-korean-warehouses/,Mapletree Logistics Trust Buying Five Korean Warehouses,Mapletree Logistics Trust on Monday announced an agreement to acquire five warehouse assets in South Korea for $250 million.,2021-02-17,Mingtiandi,neutral,0.6094695329666138
https://www.mingtiandi.com/real-estate/finance/mapletree-reit-to-acquire-google-hq-as-part-of-s1-6b-deal/,Mapletree REIT to Acquire Google HQ as Part of S$1.6B Deal,The manager of Mapletree Commercial Trust has agreed to acquire Google's Asia Pacific headquarters in Singapore as part of a S$1.55 billion ($1.14 billion)...,2019-09-28,Mingtiandi,neutral,0.9048755168914795
https://www.reitsweek.com/2015/01/mit-obtains-top-for-equinix-singapore-data-centre.html,MIT obtains TOP for Equinix Singapore data centre,Singapore industrial REIT Mapletree Industrial Trust (MIT) (SGX:ME8U) has obtained the temporary occupation permit for its build-to-suit data centre...,2016-11-12,reitsweek,neutral,0.8501474261283875
https://dgtlinfra.com/equinix-singapore-data-center-mapletree-93m/,Equinix Buys Singapore Data Center from Mapletree for $93m,Equinix will complete the purchase of its Singapore SG3 data center from Mapletree Industrial Trust for $93m (S$125m) by the end of June 2021.,2021-04-06,Dgtl Infra,neutral,0.9038806557655334
https://dollarsandsense.sg/4-singapore-reits-data-centre-exposure-retirement-portfolio/,4 Singapore REITs With Data Centre Exposure For Your Retirement Portfolio,Mapletree Industrial Trust (SGX: ME8U) is a REIT with a portfolio of 85 properties in Singapore and 56 properties in North America.,2022-10-09,DollarsAndSense.sg,neutral,0.9145934581756592
https://www.mingtiandi.com/real-estate/data-centres/mapletree-plans-data-centre-for-site-in-hong-kongs-fanling/,Mapletree Plans Data Centre for Site in Hong Kong's Fanling,Singapore-based Mapletree Investments on Friday announced that a Hong Kong industrial site which it acquired last month is set to become the...,2021-02-19,Mingtiandi,neutral,0.9202346801757812
https://www.straitstimes.com/business/tenant-s-bankruptcy-will-not-affect-operations-of-s-pore-listed-data-centre-reits,Tenant’s bankruptcy will not affect operations of S’pore-listed data centre Reits,"Keppel DC Reit said on Tuesday that Cyxtera, a Florida-based data centre operator which has filed for bankruptcy in the United States, is a tenant at its GV7...",2023-06-07,The Straits Times,neutral,0.8082706928253174
https://www.sgx.com/research-education/market-updates/20210331-s-reits-secured-over-s2-billion-green-and-sustainability,S-REITs secured over S$2 billion of green and sustainability-linked loans since 2020,As many as 12 Singapore REITs and Property Trusts have secured new or refinanced their green and/or sustainability-linked loans since the start of 2020 to 30...,2021-03-31,Singapore Exchange (SGX),neutral,0.5704795718193054
https://www.swfinstitute.org/news/96323/brunei-sovereign-wealth-fund-executive-names-as-director-to-mapletree-industrial-trust-management,Brunei Sovereign Wealth Fund Executive Names as Director to Mapletree Industrial Trust Management,"Mapletree Industrial Trust Management Ltd., as the Manager of Mapletree Industrial Trust, disclosed of the appointment of Ms Noorsurainah Tengah as an...",2023-03-24,Sovereign Wealth Fund Institute,neutral,0.9291206002235413
https://www.mingtiandi.com/real-estate/data-centres/equinix-buys-singapore-mumbai-data-centres/,"Equinix Buys Singapore, Mumbai Data Centres","Equinix has struck a deal to purchase a data centre in Singapore, just days after purchasing a pair of similar properties in Mumbai, India.",2020-08-17,Mingtiandi,neutral,0.8777462840080261
https://theedgemalaysia.com/article/ceo-hiew-yoon-khong-mapletree-investments-raises-stakes-all-three-reits,CEO Hiew Yoon Khong of Mapletree Investments raises stakes in all three REITs,"Hiew Yoon Khong, CEO of Mapletree Investments, raised his stakes in Mapletree Greater China Commercial Trust (MGCCT), Mapletree Industrial Trust (MIT) and...",2023-05-19,The Edge Malaysia,neutral,0.6557325124740601
https://www.mingtiandi.com/real-estate/crelist/mapletree-reit-plans-singapore-tech-hub/,Mapletree REIT Plans Singapore Tech Hub,Mapletree Industrial Trust plans to develop a a high-tech industrial precinct in Singapore at a total project cost of about S$263 million.,2019-07-10,Mingtiandi,neutral,0.9409534931182861
https://drwealth.com/best-blue-chip-reits-to-buy/,Best Blue Chip REITs to buy,Higher interest rates dampen economic sentiments. With a 75 basis points (bps) being priced into the next Federal Open Market Committee...,2022-09-13,Dr Wealth,neutral,0.7984039187431335
https://www.datacenterdynamics.com/en/news/mapletree-plans-first-data-center-hong-kong/,Mapletree plans first data center in Hong Kong,"Singapore investment firm Mapletree Investment has acquired a 4,000 sq m (43,000 sq ft) industrial site in Hong Kong and plans to develop...",2021-02-19,Data Center Dynamics,neutral,0.8963485360145569
https://drwealth.com/10-years-of-reit-performance-who-were-the-best-and-worst/,10 years of REIT performance – Who were the Best and Worst?,"In 2002, Capitaland Malls Trust became the pioneering Real Estate Investment Trust (REIT) to be listed on the SGX, paving the way for many...",2023-04-22,Dr Wealth,neutral,0.5246137976646423
https://sbr.com.sg/commercial-property/people/phua-kok-kim-resigns-mapletree-industrial-trust-management-director,Phua Kok Kim resigns as Mapletree Industrial Trust Management director,He wanted to pursue his other personal interests.,2014-08-04,Singapore Business Review,negative,0.6835660934448242
https://www.datacenterdynamics.com/en/news/mapletree-buys-bank-of-americas-richmond-virginia-data-center-for-208-million/,"Mapletree buys Bank of America’s Richmond, Virginia data center for $208 million","Singaporean investment firm Mapletree Industrial Trust has bought Bank of America's Henrico data center in the outskirts of Richmond, Virginia for $208 million.",2021-03-26,Data Center Dynamics,neutral,0.9188722372055054
https://drwealth.com/3-high-quality-sreits-to-consider-now-that-interest-rates-have-stabilised/,"3 High Quality S-REITs to consider, now that interest rates have stabilised",The Federal Reserve has just paused the interest rate hike in June 2023 and I think it's time to look at some Singapore REITs. Here's why.,2023-06-16,Dr Wealth,positive,0.6477474570274353
https://www.straitstimes.com/business/companies-markets/dbs-st-engineering-and-keppel-corp-among-top-sgx-listed-stocks-in-temasek,"DBS, ST Engineering and Keppel Corp among top SGX-listed stocks in Temasek portfolio over last 3 years","SINGAPORE - The three top performing Singapore Exchange-listed (SGX) stocks in Temasek's portfolio over the past three years were DBS,...",2019-09-24,The Straits Times,neutral,0.7703887820243835
https://www.reitsweek.com/2014/02/tong-jinquans-shanghai-summit-increases.html,Tong Jinquan’s Shanghai Summit increases stake in Cambridge Industrial Trust,Shanghai-based property developer Tong Jinquan has increased his stake in Singapore-listed Industrial REIT Cambridge Industrial Trust (CIT)(SGX:J91U).,2016-11-10,reitsweek,neutral,0.7176363468170166
https://www.businesswire.com/news/home/20210519005998/en/Sila-Realty-Trust-Inc.-Announces-Agreement-to-Sell-its-29-Property-Data-Center-Portfolio-for-Approximately-1320000000,"Sila Realty Trust, Inc. Announces Agreement to Sell its 29-Property Data Center Portfolio for Approximately $1,320,000,000","Sila Realty Trust, Inc. (the “Company”) announced today that it has entered into a purchase and sale agreement with wholly-owned subsidiaries of Mapletree...",2021-05-19,Business Wire,neutral,0.6844322085380554
https://www.reitsweek.com/2017/06/cambridge-industrial-trust-rebrands-as-esr-reit.html,Cambridge Industrial Trust rebrands as ESR-REIT,Singapore-listed industrial landlord Cambridge Industrial Trust has announced a rebranding exercise that will see its name change to 'ESR-REIT'.,2017-06-21,reitsweek,neutral,0.9105628728866577
https://sg.finance.yahoo.com/news/5-singapore-reits-distribution-yields-100000957.html,"5 Singapore REITs with Distribution Yields of 5.5% and Above That I Plan to Buy with S$50,000","If I had S$50000, I would allocate it to these five REITs that sport a distribution yield of 5.5% or higher. The post 5 Singapore REITs with...",2023-08-31,Yahoo,neutral,0.9110134243965149
https://www.reitsweek.com/2016/06/frasers-logistics-industrial-trust-completes-ceva-property-ahead-of-schedule.html,Frasers Logistics & Industrial Trust completes CEVA property ahead of schedule,Frasers Logistics & Industrial Trust announced on 30 June that it has completed the development of the CEVA Logistics property located at Doriemus Drive in...,2016-06-30,reitsweek,neutral,0.9428870677947998
https://www.sec.gov/Archives/edgar/data/1567925/000156792521000048/ex991-pressrelease07222021.htm,Document,"Sila Realty Trust, Inc. (the “Company”) announced today that it has sold a 29-property data center portfolio (the “Portfolio”), to wholly owned subsidiaries of...",2022-02-01,SEC.gov,neutral,0.8524481654167175
https://dollarsandsense.sg/private-placements-preferential-offerings-shareholders/,Private Placements and Preferential Offerings: Why Do These Corporate Actions Matter To Shareholders,Listed entities can raise funds from both private and public markets simultaneously through a combination of private placements and...,2021-06-25,DollarsAndSense.sg,neutral,0.8738288879394531
https://dgtlinfra.com/mapletree-industrial-trust-virginia-data-center-207m/,Mapletree Industrial Trust Acquires $208m Virginia Data Center,Mapletree Industrial Trust Acquires $208m Virginia Data Center ... Mapletree Industrial Trust today announced the acquisition of a Bank of America-anchored data...,2021-03-31,Dgtl Infra,neutral,0.8926133513450623
https://theedgemalaysia.com/article/mapletree-industrial-ipo-said-raise-853m-update,Mapletree Industrial IPO said to raise $853m: Update,"Mapletree Industrial Trust, controlled by Singapore's Temasek Holdings, is set to raise $853 million in an initial public offering,...",2010-10-11,The Edge Malaysia,neutral,0.9010614156723022
https://www.globest.com/2019/11/05/digital-realty-mapletree-acquire-data-centers-for-1b/,"Digital Realty, Mapletree Acquire Data Centers for $1B","Digital Realty has closed its previously announced, joint-venture transaction with Mapletree Investments and Mapletree Industrial Trust for three data centers...",2019-11-05,Globest,neutral,0.8973780870437622
